show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type
80209379,Tidying Up with Marie Kondo,,Marie Kondo,United States,1-Jan-19,2019,TV-PG,1 Season,Reality TV,"In a series of inspiring home makeovers, world-renowned tidying expert Marie Kondo helps clients clear out the clutter – and choose joy.",TV Show
70307648,Trash,Stephen Daldry,"Wagner Moura, Martin Sheen, Rooney Mara, Selton Mello, José Dumont, Nelson Xavier, Eduardo Luis, Gabriel Weinstein, Rickson Tevez","United Kingdom, Brazil, Germany",1-Jan-19,2014,R,114 min,"Dramas, Independent Movies, Thrillers","Three poor Brazilian teens find something suspicious in a garbage heap, then end up on the run from the law as they try to set things right.",Movie
70174741,Whitney Cummings: Money Shot,John Fortenberry,Whitney Cummings,United States,1-Jan-19,2010,TV-MA,48 min,Stand-Up Comedy,"Comedy Central roast veteran Whitney Cummings gets the stage to herself in this debut special, which finds her riffing on a wide range of topics.",Movie
60023619,XXx,Rob Cohen,"Vin Diesel, Asia Argento, Marton Csokas, Samuel L. Jackson, Danny Trejo, Michael Roof, Tom Everett, Richy Müller, William Hope, Werner Daehn",United States,1-Jan-19,2002,PG-13,124 min,"Action & Adventure, Sports Movies",A notorious underground rush-seeker deemed untouchable by the law is coerced into cooperating with the government to infiltrate a Russian crime ring.,Movie
70023960,XXX: State of the Union,Lee Tamahori,"Ice Cube, Samuel L. Jackson, Willem Dafoe, Scott Speedman, Peter Strauss, Xzibit, Michael Roof, Sunny Mabrey, Nona Gaye, John Gleeson Connolly",United States,1-Jan-19,2005,PG-13,101 min,Action & Adventure,"In this action-packed follow-up to XXX, U.S. intelligence officer Augustus Gibbons must thwart a massive conspiracy to overthrow the government.",Movie
80201623,Aajcha Divas Majha,Chandrakant Kulkarni,"Sachin Khedekar, Ashwini Bhave, Mahesh Manjrekar, Hrishikesh Joshi, Satish Alekar, Sunil Tawde, Pushkar Shrotri, Anand Ingle",India,1-Jan-18,2013,TV-PG,126 min,"Comedies, Dramas, International Movies",A conscientious politician helps an elderly singer overcome the obstacles placed in his path a by a powerful bureaucracy.,Movie
80202086,Aata Pita,Uttung Shelar,"Sanjay Narvekar, Bharat Jadhav, Satish Phulekar, Ashwini Apte",India,1-Jan-18,2010,TV-14,133 min,"Comedies, Dramas, International Movies",A municipal clerk with literary ambitions stalks a loan recovery officer on whom he has decided to base his story's central character.,Movie
80201626,Badha,"Sumitra Bhave, Sunil Sukthankar","Amruta Subhash, Rajesh More, Devika Daftardar, Renuka Daftardar, Uttara Baokar, Jyoti Subhash, Milind Shinde, Sachin Mondkar",India,1-Jan-18,2006,TV-14,91 min,"Dramas, International Movies",A young woman who is suspected of practicing black magic and witchcraft is demonized and forced to live apart from her family.,Movie
80195653,Camp Cool Kids,Lisa Arnold,"Connor Rosen, Logan Shroyer, Michael Gross, Markie Post, Leigh-Allyn Baker, Juliocesar Chavez, Tyree Brown",United States,1-Jan-18,2017,TV-G,104 min,"Children & Family Movies, Comedies, Dramas","A young boy attends summer camp, where he overcomes his fears, stands up to bullies and learns important lessons about faith and life.",Movie
80084756,Chittagong,Bedabrata Pain,"Manoj Bajpayee, Barry John, Delzad Hiwale, Vega Tamotia, Nawazuddin Siddiqui, Rajkummar Rao, Jaideep Ahlawat, Vijay Varma, Dibyendu Bhattacharya","United States, India, Bangladesh",1-Jan-18,2012,NR,105 min,"Dramas, Independent Movies, International Movies","In the turbulent 1930s of British colonial India, a teenager joins a ragtag army of schoolboys determined to overthrow their foreign conquerors.",Movie
70117122,Devrai,"Sumitra Bhave, Sunil Sukthankar","Atul Kulkarni, Sonali Kulkarni, Tushar Dalvi, Devika Daftardar, Amruta Subhash, Mohan Agashe, Ashwin Chitale, Jyoti Subhash",India,1-Jan-18,2004,TV-PG,123 min,"Dramas, International Movies","After science student Shesh Shahi – a shy eccentric with a strange connection to nature – is examined by a team of mental hospital doctors, a gripping portrait of schizophrenia emerges.",Movie
80197427,Dries,Reiner Holzemer,Dries Van Noten,"Germany, Belgium",1-Jan-18,2017,TV-PG,89 min,"Documentaries, International Movies",This documentary explores the intense passion and distinctive talent that make Dries Van Noten one of the most unique fashion designers in the world.,Movie
80192627,Empire of Scents,Kim Nguyen,,"Canada, France, Italy, Morocco, United States",1-Jan-18,2014,TV-14,87 min,"Documentaries, International Movies",This documentary explores the extent to which our sense of smell directs our survival instincts and enriches our sensual experiences.,Movie
80084454,Fandry,Nagraj Manjule,"Somnath Awghade, Suraj Pawar, Chhaya Kadam, Kishore Kadam, Rajeshwari Kharat, Bhushan Manjule, Nagraj Manjule, Sohail Shaikh, Sanjay Chaudhri, Vikas Pandurang Patil",India,1-Jan-18,2014,NR,102 min,"Dramas, Independent Movies, International Movies","Spunky, lower-caste lad Jabya falls for lovely, upper-caste Shalu. But his family's derided social position proves a stubborn stumbling block to love.",Movie
70204980,Fullmetal Alchemist,,"Romi Park, Rie Kugimiya, Megumi Toyoguchi, Miyoko Aso, Toru Okawa, Michiko Neya, Kenji Utsumi, Hidekatsu Shibata, Ryotaro Okiayu, Yuko Sato, Yasuhiro Takato, Keiji Fujiwara, Yasunori Matsumoto, Tomoyuki Shimura, Tetsu Shiratori, Takehiro Murozono, Makoto Nagai, Mayumi Yamaguchi, Kotono Mitsuishi, Satomi Koorogi",Japan,1-Jan-18,2003,TV-14,1 Season,"Anime Series, International TV Shows","Brothers Edward and Alphonse use alchemy to resurrect their mother, but they unleash a chemical reaction that tears apart their bodies.",TV Show
80196217,Functional Fitness,Bob Rose,,United States,1-Jan-18,2016,TV-MA,106 min,Documentaries,"This documentary explores the challenging, transformative world of high-intensity fitness programs through the eyes of the people who've embraced them.",Movie
80208908,Green White Green (And All the Beautiful Colours in My Mosaic of Madness),Abba T. Makama,"Ifeanyi Dike Jr., Jamal Ibrahim, Samuel Robinson, Cristabel Goddy, Okey Uzoeshi, Bimbo Manuel, Meg Otanwa, Eric Didie, Donatus Ekwuazi, Omoye Uzamere",Nigeria,1-Jan-18,2016,TV-MA,102 min,"Comedies, Independent Movies, International Movies","Three young Nigerian bohemians, each from one of the country's major ethnic groups, explore the directions in which their lives could go.",Movie
80167491,Happy Hunting,"Joe Dietsch, Louie Gibson","Martin Dingle-Wall, Ken Lally, Kenny Wormald, Connor Williams, Gary Sturm, C.J. Baker, Jeremy Lawson, Liesel Hanson, Kenneth Billings, Michael Tipps",United States,1-Jan-18,2017,TV-MA,91 min,"Horror Movies, Independent Movies","On the run from his meth-dealing employers, a drifter with a drinking problem becomes prey in a desert town's twisted hunting contest.",Movie
80206907,Heartthrob,Chris Sivertson,"Aubrey Peeples, Keir Gilchrist, Peter Facinelli, Felicity Price, Ione Skye, Jimmy Bennett, Taylor Dearden",United States,1-Jan-18,2017,TV-MA,87 min,Thrillers,"A shy, brilliant boy and a popular girl fall into an unexpected romance. But as their bond deepens, his attraction begins taking on dark overtones.",Movie
80202905,Hridaynath,Amar Gupte,"Jackie Shroff, Aditya Pancholi, Swarangi Maharte, Ameya Hunaswadkar, Urmila Matondkar",India,1-Jan-18,2012,TV-14,103 min,"Dramas, International Movies",A schoolteacher known for his good deeds and benevolence takes a walk on the dark side after undergoing a heart transplant.,Movie
60035870,Hum Aapke Hain Koun,Sooraj R. Barjatya,"Madhuri Dixit, Salman Khan, Mohnish Bahl, Renuka Shahane, Anupam Kher, Reema Lagoo, Alok Nath, Bindu",India,1-Jan-18,1994,NR,193 min,"Classic Movies, Dramas, International Movies","Although Nisha falls for Prem, she agrees to marry his older brother for the good of their families. But fate may have other plans for the lovebirds.",Movie
80074065,Hum Saath-Saath Hain,Sooraj R. Barjatya,"Salman Khan, Karisma Kapoor, Saif Ali Khan, Tabu, Sonali Bendre, Mohnish Bahl, Mahesh Thakur, Neelam, Alok Nath, Satish Shah",India,1-Jan-18,1999,TV-G,176 min,"Dramas, International Movies, Music & Musicals","A scheming matriarch plots to cut off her disabled stepson and his wife from the family fortune, creating a division within the clan.",Movie
80201809,Ideachi Kalpana,Sachin,"Bhargavi Chirmuley, Mahesh Kothare, Sachin, Ashok Saraf, Nirmiti Sawant",India,1-Jan-18,2010,TV-14,124 min,"Comedies, International Movies, Romantic Movies","After an actor is hit by a car driven by the police commissioner's sister, his scheming brother-in-law files a bogus suit against the commissioner.",Movie
80228146,Jora 10 Numbaria,Amardeep Singh Gill,"Deep Sidhu, Dharmendra, Ashish Duggal, Aman Hundal, Pali Sidhu, Mukesh Tiwari, Mukul Dev",India,1-Jan-18,2017,TV-MA,135 min,"Action & Adventure, International Movies","The wounds of a traumatic childhood and a corrupt, unjust system push a young man into becoming a cold-blooded, ruthless gangster.",Movie
70169918,Justin Bieber: Never Say Never,Jon M. Chu,"Justin Bieber, Ludacris, Usher Raymond, Jaden Smith, Miley Cyrus, Sean Kingston, Boyz II Men",United States,1-Jan-18,2011,G,106 min,"Documentaries, Music & Musicals","Teen idol Justin Bieber provides personal snapshots from throughout his career, culminating with scenes from his triumphant 2010 concert tour.",Movie
80201810,Kay Dyache Bola,Chandrakant Kulkarni,"Makarand Anaspure, Akshay Pendse, Umesh Kamat, Sharvari Jamenis, Sachin Khedekar, Arun Nalawade, Mohan Agashe, Nirmiti Sawant, Sanjay Mone, Amita Khopkar, Pushkar Shrotri, Ganesh Yadav",India,1-Jan-18,2005,TV-14,133 min,"Comedies, Dramas, International Movies","Wrongfully accused of murder, two students' last hope lies with their defense attorney, an inexperienced bumbler who's never even tried a case.",Movie
80221637,Maacher Jhol,Pratim D. Gupta,"Ritwick Chakraborty, Mamata Shankar, Paoli Dam, Kaya Blocksage, Sauraseni Maitra, Arjun Chakrabarty","India, France",1-Jan-18,2017,TV-PG,107 min,"Dramas, International Movies","On his first visit to his home city of Kolkata in 13 years, a Paris-based chef is faced with a cooking challenge that will change his life forever.",Movie
80197301,Maddman: The Steve Madden Story,Ben Patterson,Steve Madden,United States,1-Jan-18,2017,TV-MA,78 min,Documentaries,This documentary chronicles the rise of the footwear designer behind a billion-dollar empire and his subsequent comeback after a financial scandal.,Movie
19207412,Maine Pyar Kiya,Sooraj R. Barjatya,"Salman Khan, Bhagyashree, Alok Nath, Rajeev Verma, Reema Lagoo, Ajit Vachani, Harish Patel, Deep Dhillon, Pervin Dastur, Mohnish Bahl",India,1-Jan-18,1989,TV-PG,192 min,"Dramas, International Movies, Music & Musicals","When the son of a wealthy businessman and the daughter of a struggling engineer fall in love, the young man's parents question the girl's motives.",Movie
80201618,Maza Pati Karodpati,Sachin,"Sachin, Supriya Pilgaonkar, Ashok Saraf, Kishori Shahane, Suhas Bhalekar, Manchindra Kamble, Jairam Kulkarni, Nilu Phule, Shubha Khote",India,1-Jan-18,1988,TV-PG,132 min,"Comedies, International Movies, Romantic Movies",An orphan girl who has ambitions of marrying a rich man changes her identity to win the heart of a prominent businessman's son.,Movie
70128225,Mi Shivajiraje Bhosale Boltoy,Santosh Manjrekar,"Sachin Khedekar, Mahesh Manjrekar, Makarand Anaspure, Suchitra Bandekar, Siddharth Jadhav, Priya Bapat, Abhijit Kelkar, Ganesh Yadav, Reema Lagoo, Vidyadhar Joshi",India,1-Jan-18,2009,TV-14,148 min,"Comedies, International Movies, Sci-Fi & Fantasy","After a disgruntled man blames his Marathi heritage for his lack of his success, he is visited by Shivaji, a great medieval Marathi king.",Movie
80020131,Monster High: Escape from Skull Shores,"Steve Ball, Andrew Duncan","Kate Higgins, Debi Derryberry, Salli Saffioti, Evan Smith, Laura Bailey, Audu Paden, Erin Fitzgerald, Cindy Robinson, Ogie Banks, Cam Clarke",United States,1-Jan-18,2012,TV-Y7,46 min,Children & Family Movies,"A swanky cruise veers off course for Lagoona and her friends when they're left stranded on Skull Shores, an island with a notorious beast.",Movie
70286028,Monster High: Friday Night Frights,Dustin McKenzie,"Laura Bailey, Ogie Banks, Cam Clarke, Debi Derryberry, Erin Fitzgerald, Kate Higgins, Julie Maddalena, Audu Paden, Cindy Robinson, Salli Saffioti, Evan Smith, America Young",United States,1-Jan-18,2013,TV-Y7,46 min,Children & Family Movies,"In their bid to win the Skulltimate Roller Maze championship, Monster High loses its star players, Clawd and Deuce, to injury.",Movie
80020036,Monster High: Fright On!,"Victor Dal Chele, Alfred Gimeno","Kate Higgins, Debi Derryberry, Salli Saffioti, Laura Bailey, Yuri Lowenthal, Audu Paden, Cindy Robinson, Erin Fitzgerald, America Young, Ogie Banks",United States,1-Jan-18,2011,TV-Y7,46 min,Children & Family Movies,"Big changes are afoot at Monster High when administrators announce a merger with two other schools, designed to bring all monsters together.",Movie
70301472,"Monster High: Frights, Camera, Action!",William Lau,"Sue Swan, Kate Higgins, Celeste Henderson, Marcus Griffin, America Young, Karen Strassman, James Horan, Erin Fitzgerald, Laura Bailey, Yeni Alvarez",United States,1-Jan-18,2014,TV-Y7,74 min,Children & Family Movies,"Draculaura is whisked to Transylvania to be crowned vampire queen, but when she learns she's been duped, the search is on for the true royal heir.",Movie
70286029,Monster High: Why Do Ghouls Fall in Love?,"Dustin McKenzie, Steve Sacks","Laura Bailey, Ogie Banks, Cam Clarke, Debi Derryberry, Erin Fitzgerald, Kate Higgins, Jonathan Lipow, Audu Paden, Cindy Robinson, Salli Saffioti, Evan Smith, America Young",United States,1-Jan-18,2013,TV-Y7,46 min,Children & Family Movies,Draculaura's ghoulfriends have some suspicions about one of her two persistent suitors – but can they stop him before he steals her un-beating heart?,Movie
80196138,Not Alone,"Kiki Goshay, Jacqueline Monetta",,United States,1-Jan-18,2017,TV-14,50 min,Documentaries,An 18-year-old struggling to understand her best friend's suicide talks to teenagers who have grappled with mental illness and suicidal thoughts.,Movie
80138615,Now More Than Ever: The History of Chicago,Peter Pardini,Chicago,United States,1-Jan-18,2016,TV-MA,114 min,"Documentaries, Music & Musicals","This rockumentary tells the behind-the-scenes story of the Hall-of-Fame band Chicago, from their jazz-rock fusion roots to chart-topping pop hits.",Movie
70297799,Nymphomaniac: Volume 1,Lars von Trier,"Charlotte Gainsbourg, Stellan Skarsgård, Stacy Martin, Shia LaBeouf, Christian Slater, Uma Thurman, Sophie Kennedy Clark, Connie Nielsen","Denmark, Germany, Belgium, United Kingdom, France",1-Jan-18,2013,NR,117 min,"Dramas, Independent Movies, International Movies",A self-diagnosed nymphomaniac reveals a lifetime of sexual experiences to a man who saves her from being beaten in an alley.,Movie
80131236,Planetarium,Rebecca Zlotowski,"Natalie Portman, Lily-Rose Depp, Emmanuel Salinger, Amira Casar, Pierre Salvadori, Louis Garrel","France, Belgium",1-Jan-18,2016,TV-MA,108 min,"Dramas, International Movies","In pre-World War II France, two sisters purport to be able to communicate with the dead and soon catch the eye of an ambitious filmmaker.",Movie
70297439,Pokémon: Indigo League,,"Rica Matsumoto, Ikue Otani, Mayumi Iizuka, Megumi Hayashibara, Unsho Ishizuka",Japan,1-Jan-18,2000,TV-Y,1 Season,"Anime Series, Kids' TV","Explore the world of Pokémon with 10-year-old Ash Ketchum and his partner, Pikachu, as they aim for Ash's ultimate goal: becoming a Pokémon master.",TV Show
80184547,Residente,René Pérez Joglar,René Pérez Joglar,United States,1-Jan-18,2017,TV-MA,97 min,"Documentaries, Music & Musicals",The results of a DNA test spur Puerto Rican rap icon Residente to set out on a global voyage in search of his roots and fresh musical inspiration.,Movie
70116578,Sanai Choughade,Rajeev Patil,"Shreyas Talpade, Subodh Bhave, Sai Tamhankar, Santosh Juvekar, Tushar Dalvi, Bharti Aacharekar",India,1-Jan-18,2008,TV-14,122 min,"Comedies, Dramas, International Movies","In an effort to honor the family matriarch's dying wish, Urmila and her husband, Shrikant, embark on a quest to find a husband for charismatic yet choosey Sai. But some things are easier said than done.",Movie
